U	y	U-y
-0.07358584622847764	-0.08055654252112115	0.006970696292643519
0.586871070920035	0.5368019468293869	0.05006912409064812
-0.2218875550930164	-0.24307416192003736	0.021186606827020976
1.072826029706392	0.9416810239414926	0.1311450057648995
-0.41849861357149487	-0.46683456081890046	0.048335947247405586
1.1036957987033742	1.205774370608268	-0.10207857190489378
0.14928710350705898	0.11278689120290641	0.03650021230415257
0.24670562624178133	0.2540211832346403	-0.0073155569928589625
-0.7841725330868249	-0.7568090390464384	-0.027363494040386516
1.1590115264893541	1.1659863054859625	-0.006974778996608366
-0.006366381560269058	-0.02623209211861967	0.019865710558350614
1.2917022574906576	1.24384690206696	0.047855355423697565
0.030225605308562442	-0.04886653561054577	0.07909214091910821
0.5119083266724026	0.5202237526572373	-0.008315425984834701
0.12371523220454411	0.11605889905820123	0.0076563331463428835
1.1218385977795398	1.1731898910292473	-0.05135129324970755
0.6559901669119452	0.7546692677965143	-0.0986791008845691
0.829254659122109	0.6864862251406412	0.14276843398146788
-0.23618295275384543	-0.15007075059064742	-0.08611220216319801
0.9604180377647307	1.0088291613073406	-0.0484111235426099
-0.3432929416661922	-0.32256397629965033	-0.02072896536654184
0.8183489182870023	0.798256584059796	0.020092334227206243
-0.24001615348713268	-0.2392871004871244	-0.0007290530000082784
0.6796657372528528	0.7315898791316704	-0.051924141878817553
-0.2912338669679695	-0.37255374978188854	0.08131988281391905
0.21544499540551612	0.18606249665675825	0.029382498748757868
-0.22372708074887201	-0.24389829841288302	0.020171217664011004
1.2394920171777444	1.2115255447688025	0.0279664724089419
-0.220345685593832	-0.22565157236745154	0.005305886773619539
1.0516833097555325	1.0589961353785637	-0.0073128256230312605
0.41137148892555914	0.35498068078167394	0.056390808143885196
0.386442973274223	0.3900969607056489	-0.00365398743142592
-0.25762978460706254	-0.29962423066617766	0.04199444605911512
1.4047132891946492	1.3161862135772693	0.08852707561737994
-0.337164423553613	-0.35807769318838545	0.02091326963477247
0.39842442426537195	0.46070325908079923	-0.062278834815427286
0.4485569323622215	0.4561924831987328	-0.007635550836511296
0.5710453494876828	0.5420941513191544	0.028951198168528425
0.6202382738725807	0.5473470147391393	0.07289125913344141
0.27790256147351106	0.37391674793969487	-0.09601418646618382
0.2842697444779915	0.2717142206773309	0.012555523800660606
1.1822843267482521	1.2133772934799798	-0.031092966731727678
-0.1608721259328531	-0.09979370005514257	-0.061078425877710535
0.28979919885807226	0.29061533153168995	-0.0008161326736176866
-0.10024991446551348	-0.10128974242331878	0.0010398279578053005
1.0784384825044415	0.9976927140558555	0.08074576844858605
0.7170395615918256	0.6549494489210491	0.062090112670776465
0.4227855872942868	0.5293401127677948	-0.10655452547350802
0.5449700630200285	0.58955909380633	-0.0445890307863015
0.8369044984521131	0.9508597728926931	-0.11395527444057996
-0.12188999533445405	0.010896078603000292	-0.13278607393745434
0.24992160256880003	0.10779808913330896	0.14212351343549107
-0.18053322907265673	-0.19906373839227348	0.01853050931961675
0.19908341204896723	0.26172916284061726	-0.06264575079165002
-0.4290715093664769	-0.33473670307205516	-0.09433480629442176
0.2127125983340178	0.21584109690866288	-0.003128498574645089
0.1565152532674341	0.13947235081659176	0.017042902450842334
0.3229663038734023	0.23311517207346438	0.08985113179993792
-0.006072093358596764	-0.11673418804926959	0.11066209469067283
1.1915485598827318	1.2577271921602242	-0.06617863227749243
-0.2755027198749098	-0.20460827010157256	-0.07089444977333725
1.5429146515475116	1.5749550619393011	-0.03204041039178951
-0.26446326192549613	-0.1656104998615895	-0.09885276206390664
0.36069345996947044	0.46578473092050293	-0.10509127095103249
-0.19207657654651797	-0.16743179496958985	-0.02464478157692812
0.4604534593739754	0.3778415050488807	0.08261195432509472
0.04730502591935673	0.045489606214096125	0.0018154197052606055
0.2759198871883304	0.18471319926434643	0.09120668792398395
0.16257780924945767	0.1387555623268789	0.023822246922578755
1.3710580333845608	1.4744717049745524	-0.1034136715899916
-0.10962119799797329	-0.1911632428767993	0.08154204487882602
1.1243307917698437	1.0840185671639189	0.04031222460592487
-0.11182077731273041	-0.075855313041166	-0.03596546427156441
1.078789578865811	1.0797523369696207	-0.0009627581038096356
-0.12811910056213385	-0.056552888781982086	-0.07156621178015177
0.7788329629398075	0.7248530395291751	0.0539799234106324
-0.0779845295719913	-0.07047255983896585	-0.007511969733025453
0.837695815286227	0.7920173871473833	0.04567842813884371
-0.36023678119833347	-0.49108212534861384	0.13084534415028037
0.6868916709213803	0.6855340241601711	0.001357646761209197
-0.194435631278472	-0.044909541863329405	-0.1495260894151426
0.6315386771560273	0.5812501185655139	0.0502885585905134
0.10507908110585112	-0.06089995772462878	0.1659790388304799
0.6815982375878956	0.6865254241522946	-0.004927186564398944
-0.5765733964742299	-0.5868138362588448	0.010240439784614863
0.4172847216268549	0.5232315576291449	-0.10594683600228993
0.054038061478844934	0.07641400673532553	-0.022375945256480595
0.8817451244614185	0.9578124112133007	-0.07606728675188223
0.13453141831760151	0.06306662899032177	0.07146478932727975
0.691906200589681	0.6687293262855195	0.023176874304161488
0.32075991625389283	0.2299322759059644	0.09082764034792842
0.9081329607396147	0.9818930513850891	-0.0737600906454744
-0.16149079397544586	-0.1285437323256607	-0.03294706164978517
1.5993854302990909	1.5519682925893195	0.047417137709771406
-0.19613277171603583	-0.15398935501020933	-0.0421434167058265
0.6287673669167041	0.6083894780535841	0.020377888863119975
0.1815342044927835	0.08761296160765794	0.09392124288512557
0.20541260941638714	0.2688546717242859	-0.06344206230789876
0.12594191007125044	0.1908039066872375	-0.06486199661598707
0.9539135043238	0.9413020671387349	0.012611437185065077
0.1400890823824691	0.03091470720679576	0.10917437517567333
0.44955825016633927	0.4912691095657149	-0.04171085939937563
-0.10384518707954132	-0.05987848923192643	-0.043966697847614894
1.116666743353981	0.9886604079045562	0.12800633544942475
0.2812716003131611	0.23744472434904493	0.04382687596411619
0.534903849594891	0.530466837391427	0.004437012203464041
-0.6368790772092484	-0.6196486338570873	-0.017230443352161062
0.48427042384208907	0.42467836298607536	0.05959206085601371
-0.07791195890036036	0.04950610745299473	-0.1274180663533551
0.31129438113495955	0.3400573968696231	-0.028763015734663555
0.10350026415229063	0.05598320198263773	0.0475170621696529
0.4084505270734563	0.2988188628938704	0.10963166417958592
